//==============================================================================================================================================//																																																											
//	MuDevs.com                                                                                                                                  																																																										
//	Season: S20.2-1                                                                                                                             																																																										
//	Update: Apr/22/2025                                                                                                                         																																																										
//	Editor: OMEGA 																																																										
//==============================================================================================================================================//																																																											
//ID	Name	Lvl	Dmg	Mana	BP	Range	Delay	ReqEne	ReqStr	ReqDex	ReqComd	ReqVity	Element	TypeEle	UseType	Brand	KillCount	ReqStatus0	ReqStatus1	ReqStatus2	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC	KM	LM	IK	AL	Rank	Group	ReqMLevelPoint	Stamina	SD	Duration	IconNumber	SkillType	WeaponSkill	isDamage	BuffIndexTarget	Target	TargetArea	ObstacleTarget	ChasingWithinRange	Vehicle	CheckEquipment	DivisionStat0	DivisionValue0	DivisionStat1	DivisionValue1	ImprintValue	AddDamage	DamageClassification
690	"Tinh Thông Spin Step"	83	4	16	0	2	500	0	0	150	0	0	6	-1	4	687	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	333	1	0	0	0	390	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0	0
691	"Tinh Thông Harsh Strike"	74	0	16	0	3	500	0	150	0	0	0	6	-1	4	688	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	334	10	0	0	0	391	0	0	0	0	0	0	0	0	0	0	1	30	-1	-1	110	0	0
692	"Cường Hóa Magic Pin"	30	4	17	10	2	500	0	200	200	0	0	6	-1	4	274	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	338	1	0	0	0	392	0	0	1	0	0	0	0	0	0	4	2	100	-1	-1	100	0	0
693	"Cường Hóa Obsidian"	74	18	50	50	0	0	200	0	0	0	0	0	-1	4	273	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	339	1	0	0	0	393	1	0	0	220	3	0	0	0	0	0	1	-1	-1	-1	100	0	0
695	"Tinh Thông Magic Pin"	30	0	20	13	3	500	0	200	200	0	0	6	-1	4	692	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	338	10	0	0	0	395	0	0	0	0	0	0	0	0	0	4	2	100	-1	-1	100	0	0
696	"Cường Hóa Breche"	300	4	16	10	5	0	0	300	300	0	0	6	-1	4	279	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	342	1	0	0	0	396	0	0	1	0	1	0	0	0	0	4	1	100	-1	-1	110	0	0
698	"Tinh Thông Breche"	300	0	16	10	6	0	0	300	300	0	0	6	-1	4	696	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	342	10	0	0	0	398	0	0	0	0	1	0	0	0	0	4	1	100	-1	-1	110	0	0
699	"Cường Hóa Shining Peak"	220	116	10	7	4	0	0	600	0	0	0	6	-1	4	277	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	345	1	0	0	0	399	0	0	1	0	0	0	0	0	0	4	1	1	1	5	110	0	0
700	"Burst"	0	38	200	50	0	60000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	346	10	0	0	0	400	1	0	0	219	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
701	"Tăng Sức Mạnh Burst"	0	23	210	52	0	60000	0	0	0	0	0	0	-1	4	700	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	346	1	0	0	0	401	1	0	0	226	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
702	"Tăng Sức Mạnh Lance"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	348	1	0	0	0	402	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
703	"Tăng Sức Mạnh Circle Shield"	220	10	100	50	0	0	0	0	0	0	0	0	-1	4	272	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	349	1	0	0	0	403	1	0	0	221	2	0	0	0	0	8	2	-1	-1	-1	100	0	0
704	"Tăng Sức Mạnh Khiên"	0	10	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	350	1	0	0	0	404	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
705	"Tinh Thông Lance"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	351	1	0	0	0	405	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
706	"Tinh Thông Circle Shield"	220	23	100	50	0	0	0	0	0	0	0	0	-1	4	703	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	349	1	0	0	0	406	1	0	0	222	2	0	0	0	0	8	2	-1	-1	-1	100	0	0
707	"Tinh Thông Khiên"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	353	1	0	0	0	407	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
708	"Cường Hóa Wrath"	66	23	110	50	0	60000	0	0	0	0	0	0	-1	4	278	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	354	1	0	0	0	408	1	0	0	223	2	0	0	0	0	0	2	-1	-1	-1	100	0	0
709	"Thành Thạo Wrath"	66	23	130	60	0	60000	0	0	0	0	0	0	-1	4	708	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	354	1	0	0	0	409	1	0	0	224	2	0	0	0	0	0	2	-1	-1	-1	100	0	0
710	"Tinh Thông Wrath"	66	38	150	80	0	60000	0	0	0	0	0	0	-1	4	709	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	354	10	0	0	0	410	1	0	0	225	2	0	0	0	0	0	2	-1	-1	-1	100	0	0
711	"Tăng Sát Thương Phản Đòn"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	357	1	0	0	0	411	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
712	"Tăng Sát Thương Cuồng Nộ"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	358	1	0	0	0	412	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
713	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	359	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
714	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	360	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
715	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	361	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
716	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	362	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
717	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	363	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
718	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	364	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
719	"Hấp Thụ SD"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	365	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
720	"Miễn Nhiễm I"	0	0	300	200	0	500	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	1	0	0	243	2	1	2	1	0	0	-1	-1	-1	-1	100	0	0
721	"Miễn Nhiễm II"	0	0	300	200	0	500	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	1	0	0	244	2	1	2	1	0	0	-1	-1	-1	-1	100	0	0
722	"Berserker I"	0	0	500	300	0	500	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	1	0	0	245	2	1	2	1	0	0	-1	-1	-1	-1	100	0	0
723	"Đòn Lửa"	160	120	17	17	5	0	0	1090	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	1	0	0	0	0	0	0	2	1	150	-1	-1	105	1	0
724	"Meteor Tấn Công"	160	100	92	17	7	0	1073	0	0	0	0	6	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1	0
725	"Meteor Bão"	160	105	105	20	6	500	1160	0	0	0	0	6	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	2	1	1	0	0	0	0	0	3	200	-1	-1	130	0	0
726	"Kẻ Săn Linh Hồn"	160	125	90	16	7	0	1115	0	0	0	0	6	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1	0
727	"Ngắm Bắn"	160	110	12	9	7	0	0	0	1302	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	1	0	0	0	0	0	0	5	2	100	-1	-1	130	1	0
729	"Hỏa Thú"	160	100	95	10	7	350	1220	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	105	1	0
730	"Thủy Thú"	160	100	95	10	7	350	1220	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	105	1	0
731	"Huyết Băng"	160	330	19	14	3	0	0	900	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	0	0	1	0	0	0	0	0	0	2	1	750	-1	-1	105	1	0
732	"Huyết Hỏa"	160	330	19	14	3	0	0	900	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	1	0	0	0	0	0	0	2	1	750	-1	-1	105	1	0
733	"Bóng Tối Bộc Phá"	160	120	92	17	7	0	1073	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1	0
734	"Meteor Tấn Công"	160	120	92	17	7	0	1073	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1	0
737	"Linh Hồn Gió"	160	130	35	17	6	0	0	717	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	1	0	0	0	0	0	0	2	1	100	-1	-1	120	1	0
739	"Phượng Hoàng Bóng Tối"	160	650	30	10	7	600	0	0	987	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	0	1	0	0	0	0	0	0	0	2	170	-1	-1	110	1	0
740	"Ý Chí Tổng Lãnh Thiên Thần"	0	0	100	150	0	90000	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1800000	440	1	1	0	246	3	1	2	0	0	1	-1	-1	-1	-1	100	0	0
743	"Tăng HP Tối Đa"	160	43	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	367	1	0	0	0	443	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
744	"Cường Hóa Phoenix Shot"	160	22	30	0	4	1200	0	0	0	0	0	6	1	4	270	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	366	1	0	0	0	444	0	1	1	0	0	0	0	0	0	0	4	200	-1	-1	125	0	0
745	"Tinh Thông Phoenix Shot"	160	1	30	0	4	1200	0	0	0	0	0	6	1	4	744	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	366	1	0	0	0	445	0	1	0	0	0	0	0	0	0	0	4	200	-1	-1	125	0	0
746	"Tăng Phòng Thủ Nguyên Tố"	160	162	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	368	1	0	0	0	278	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
747	"Tăng Phòng Thủ Nguyên Tố Pentagram"	160	163	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	3	3	3	3	8	369	1	0	0	0	279	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
748	"Cường Hóa Magic Arrow"	160	22	25	0	8	0	60	0	0	0	0	6	1	4	283	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	370	1	0	0	0	280	0	0	2	0	1	0	0	0	0	9	3	500	-1	-1	100	0	0
749	"Tinh Thông Magic Arrow"	160	22	35	0	8	0	60	0	0	0	0	6	1	4	748	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	370	1	0	0	0	281	0	0	2	0	1	0	0	0	0	9	3	500	-1	-1	100	0	0
750	"Cường Hóa Plasma Ball"	160	22	130	45	8	4000	300	0	0	0	0	6	1	4	284	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	371	1	0	0	0	282	0	0	2	0	1	0	0	0	0	9	3	200	-1	-1	110	0	0
751	"Tinh Thông Plasma Ball"	160	22	135	55	8	4000	300	0	0	0	0	6	1	4	750	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	371	1	0	0	0	283	0	0	2	0	1	0	0	0	0	9	3	200	-1	-1	110	0	0
752	"Cường Hóa Rune Mace"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	372	1	0	0	0	284	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
753	"Tinh Thông Rune Mace"	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	372	1	0	0	0	285	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
754	"Cường Hóa Phòng Thủ Cánh Vỡ Mộng"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	373	1	0	0	0	75	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
755	"Cường Hóa Tấn Công Cánh Vỡ Mộng"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	374	1	0	0	0	77	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
756	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	380	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
758	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	378	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
759	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	381	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
760	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	382	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
761	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	383	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
762	"Hút Khiên"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	384	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
763	"Tăng Đại Pháp Thuật"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	385	1	0	0	0	341	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
765	"Cường Hóa Burst"	200	23	60	0	0	120000	0	0	0	0	0	0	1	4	286	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	387	1	0	0	0	286	1	0	0	295	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
766	"Tinh Thông Burst"	200	243	80	0	0	120000	0	0	0	0	0	0	1	4	765	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	387	1	0	0	0	287	1	0	0	296	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
768	"Cường Hóa Haste"	400	23	0	60	0	120000	0	0	0	0	0	0	1	4	287	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	388	1	0	0	0	289	1	0	0	298	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
769	"Tinh Thông Haste"	400	243	0	80	0	120000	0	0	0	0	0	0	1	4	768	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	388	1	0	0	0	290	1	0	0	299	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
770	"Cường Hóa Darkness"	83	174	100	50	5	5000	620	0	0	0	0	0	1	4	289	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	389	1	0	0	0	292	1	0	0	302	2	1	0	1	0	11	-1	-1	-1	-1	100	0	0
771	"Tinh Thông Darkness"	83	175	100	50	5	5000	620	0	0	0	0	0	1	4	770	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	389	1	0	0	0	293	1	0	0	303	2	1	0	1	0	11	-1	-1	-1	-1	100	0	0
772	"Tinh Thông Greatness"	111	177	50	15	8	30000	663	0	0	0	0	0	1	4	459	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	147	1	0	0	30	294	2	0	0	304	1	0	2	0	0	11	-1	-1	-1	-1	100	0	0
773	"Tinh Thông Innovation"	111	177	50	15	8	30000	663	0	0	0	0	0	1	4	460	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	148	1	0	0	30	295	2	0	0	305	1	0	2	0	0	11	-1	-1	-1	-1	100	0	0
774	"Cường Hóa Explosion"	0	3	35	0	4	500	80	0	0	0	0	6	1	4	223	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	391	1	0	0	0	148	0	0	3	0	0	0	2	0	0	0	3	150	-1	-1	100	0	0
775	"Cường Hóa Requiem"	0	3	60	4	4	800	140	0	0	0	0	6	1	4	224	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	392	1	0	0	0	149	0	0	3	0	0	0	2	0	0	0	3	150	-1	-1	100	0	0
776	"Cường Hóa Pollution"	0	3	70	8	4	500	542	0	0	0	0	6	1	4	225	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	390	1	0	0	0	150	0	0	3	0	0	0	2	0	0	0	3	150	-1	-1	100	0	0
777	"Cường Hóa Pollution"	85	22	70	8	5	500	542	0	0	0	0	6	1	4	776	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	390	1	0	0	0	299	0	0	3	0	1	0	2	0	0	11	3	150	-1	-1	125	0	0
778	"Tinh Thông Pollution"	100	22	70	8	5	500	542	0	0	0	0	6	1	4	777	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	390	1	0	0	0	300	0	0	3	0	1	0	2	0	0	11	3	150	-1	-1	125	0	0
779	"Cường Hóa Sword Inertia"	160	22	7	5	6	0	0	50	100	0	0	6	0	4	292	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	375	1	0	0	0	301	0	0	1	0	1	0	0	0	0	2	2	150	-1	-1	100	0	0
780	"Tinh Thông Sword Inertia"	160	0	10	7	7	0	0	50	100	0	0	6	0	4	779	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	375	10	0	0	0	302	0	0	1	0	1	0	0	0	0	2	2	150	-1	-1	100	0	0
781	"Cường Hóa Bat Flock"	160	22	25	9	6	0	0	100	380	0	0	6	0	4	293	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	376	1	0	0	0	303	0	0	1	0	1	0	0	0	0	0	2	150	-1	-1	100	0	0
782	"Tinh Thông Bat Flock"	160	23	30	12	6	0	0	100	380	0	0	6	0	4	781	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	376	10	0	0	0	304	0	0	1	0	1	0	0	0	0	0	2	150	-1	-1	100	0	0
783	"Cường Hóa Kiếm Ngắn"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	377	1	0	0	0	305	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
784	"Tinh Thông Kiếm Ngắn"	0	23	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	377	1	0	0	0	306	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
785	"Cường Hóa Phòng Thủ Cánh Im Lặng"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	378	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
786	"Cường Hóa Tấn Công Cánh Im Lặng"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	379	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
787	"Cường Hóa Demolish"	400	23	60	0	0	60000	0	0	1450	0	0	0	1	4	297	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	399	1	0	0	0	308	1	0	0	319	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
788	"Tinh Thông Demolish"	400	214	80	0	0	60000	0	0	1450	0	0	0	1	4	787	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	399	1	0	0	0	309	1	0	0	320	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
789	"Tinh Thông Vũ Khí"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	4	393	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
790	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	9	394	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
791	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	8	395	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
792	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	7	396	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
793	"Hấp Thụ SD"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	9	397	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
794	"Cường Hóa Detection"	350	0	100	100	0	5000	0	0	800	0	0	0	-1	4	295	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	398	10	0	0	0	307	1	0	0	318	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
801	"Cường Hóa Cuồng Nộ Kiếm"	0	226	21	17	0	0	0	1060	0	0	0	0	-1	4	1500	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	2	399	1	0	0	300	312	1	0	0	327	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
802	"Tinh Thông Cuồng Nộ Kiếm"	0	227	21	17	0	0	0	1060	0	0	0	0	-1	4	1500	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	2	399	10	0	0	300	313	1	0	0	328	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
803	"Cường Hóa Phòng Hộ Vững Chắc"	0	228	65	20	0	0	1052	0	0	0	0	0	-1	4	1503	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	400	1	0	0	600	314	1	0	0	329	3	0	0	0	0	8	-1	-1	-1	-1	100	0	0
804	"Thành Thạo Phòng Hộ Vững Chắc"	0	229	65	20	0	0	1052	0	0	0	0	0	-1	4	803	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	400	1	0	0	600	315	1	0	0	330	3	0	0	0	0	8	-1	-1	-1	-1	100	0	0
